date,open,high,low,close,adjusted_close,volume
2023-01-03,5.25,5.579999923706055,5.25,5.579999923706055,5.579999923706055,85700
2023-01-04,5.550000190734863,6.230000019073486,5.53000020980835,6.139999866485596,6.139999866485596,86500
2023-01-05,6.099999904632568,6.190000057220459,6.010000228881836,6.045000076293945,6.045000076293945,51200
2023-01-06,6.0,6.239999771118164,6.0,6.119999885559082,6.119999885559082,62800
2023-01-09,6.5,6.690000057220459,6.159999847412109,6.679999828338623,6.679999828338623,106600
2023-01-10,6.699999809265137,7.230000019073486,6.679999828338623,7.230000019073486,7.230000019073486,99600
2023-01-11,7.230000019073486,7.400000095367432,6.710000038146973,7.400000095367432,7.400000095367432,66700
2023-01-12,7.429999828338623,8.15999984741211,7.150000095367432,8.149999618530273,8.149999618530273,90700
2023-01-13,8.15999984741211,8.289999961853027,8.029999732971191,8.25,8.25,55100
2023-01-17,8.479999542236328,9.25,8.34000015258789,9.0,9.0,125700
2023-01-18,9.020000457763672,9.40999984741211,8.539999961853027,8.630000114440918,8.630000114440918,89700
2023-01-19,8.760000228881836,9.479999542236328,8.699999809265137,9.319999694824219,9.319999694824219,64700
2023-01-20,9.260000228881836,9.720000267028809,9.029999732971191,9.720000267028809,9.720000267028809,68600
2023-01-23,9.75,10.069999694824219,9.699999809265137,9.944999694824219,9.944999694824219,98600
2023-01-24,9.989999771118164,10.100000381469727,9.699999809265137,9.890000343322754,9.890000343322754,87200
2023-01-25,9.800000190734863,9.84000015258789,9.180000305175781,9.819999694824219,9.819999694824219,69500
2023-01-26,9.850000381469727,9.850000381469727,9.460000038146973,9.850000381469727,9.850000381469727,35500
2023-01-27,9.899999618530273,10.0,9.529999732971191,9.630000114440918,9.630000114440918,49800
2023-01-30,9.65999984741211,9.930000305175781,9.130000114440918,9.199999809265137,9.199999809265137,62700
2023-01-31,9.380000114440918,9.829999923706055,9.029999732971191,9.680000305175781,9.680000305175781,76700
2023-02-01,9.699999809265137,10.100000381469727,9.3100004196167,9.640000343322754,9.640000343322754,67100
2023-02-02,9.630000114440918,9.970000267028809,9.5600004196167,9.949999809265137,9.949999809265137,85500
2023-02-03,9.84000015258789,10.039999961853027,9.510000228881836,9.510000228881836,9.510000228881836,41400
2023-02-06,9.4399995803833,9.4399995803833,8.789999961853027,9.34000015258789,9.34000015258789,47700
2023-02-07,9.359999656677246,9.420000076293945,8.890000343322754,9.289999961853027,9.289999961853027,32300
2023-02-08,9.220000267028809,9.300000190734863,9.128000259399414,9.225000381469727,9.225000381469727,18700
2023-02-09,9.289999961853027,9.289999961853027,8.25,8.460000038146973,8.460000038146973,61700
2023-02-10,8.350000381469727,8.460000038146973,8.260000228881836,8.29800033569336,8.29800033569336,27700
2023-02-13,8.279999732971191,8.333999633789062,8.199999809265137,8.210000038146973,8.210000038146973,26400
2023-02-14,8.15999984741211,8.649999618530273,8.149999618530273,8.59000015258789,8.59000015258789,39500
2023-02-15,8.59000015258789,9.4399995803833,8.59000015258789,9.345000267028809,9.345000267028809,41100
2023-02-16,9.449999809265137,9.789999961853027,9.050000190734863,9.649999618530273,9.649999618530273,41000
2023-02-17,9.65999984741211,9.65999984741211,9.149999618530273,9.449999809265137,9.449999809265137,46700
2023-02-21,9.649999618530273,9.649999618530273,9.149999618530273,9.199999809265137,9.199999809265137,40500
2023-02-22,9.170000076293945,9.180000305175781,8.9399995803833,8.975000381469727,8.975000381469727,28600
2023-02-23,8.979999542236328,9.09000015258789,8.885000228881836,8.949999809265137,8.949999809265137,16800
2023-02-24,8.90999984741211,9.069999694824219,8.600000381469727,8.779999732971191,8.779999732971191,24700
2023-02-27,8.800000190734863,9.09000015258789,8.699999809265137,8.699999809265137,8.699999809265137,27800
2023-02-28,8.600000381469727,8.937999725341797,8.579999923706055,8.722999572753906,8.722999572753906,15300
2023-03-01,8.59000015258789,8.928000450134277,8.59000015258789,8.609999656677246,8.609999656677246,29400
2023-03-02,8.729999542236328,8.760000228881836,8.539999961853027,8.748000144958496,8.748000144958496,27900
2023-03-03,8.510000228881836,8.579999923706055,8.300000190734863,8.449999809265137,8.449999809265137,38300
2023-03-06,8.496999740600586,8.710000038146973,8.40999984741211,8.663000106811523,8.663000106811523,52000
2023-03-07,8.628000259399414,9.109999656677246,8.449999809265137,9.0600004196167,9.0600004196167,51400
2023-03-08,8.720000267028809,9.239999771118164,8.720000267028809,9.170000076293945,9.170000076293945,46600
2023-03-09,9.010000228881836,9.5,8.760000228881836,8.760000228881836,8.760000228881836,74700
2023-03-10,8.699999809265137,8.800000190734863,8.369999885559082,8.449999809265137,8.449999809265137,67700
2023-03-13,8.739999771118164,9.890000343322754,8.640000343322754,9.463000297546387,9.463000297546387,61300
2023-03-14,9.460000038146973,10.0,9.460000038146973,9.704999923706055,9.704999923706055,65500
2023-03-15,9.8100004196167,9.8100004196167,9.270000457763672,9.34000015258789,9.34000015258789,62700
2023-03-16,9.34000015258789,9.75,9.34000015258789,9.460000038146973,9.460000038146973,62600
2023-03-17,9.539999961853027,9.989999771118164,9.539999961853027,9.84000015258789,9.84000015258789,146600
2023-03-20,9.869999885559082,10.399999618530273,9.850000381469727,10.279999732971191,10.279999732971191,81700
2023-03-21,10.3100004196167,10.960000038146973,10.300000190734863,10.720000267028809,10.720000267028809,59600
2023-03-22,10.420000076293945,10.84000015258789,10.300000190734863,10.319999694824219,10.319999694824219,40300
2023-03-23,10.720000267028809,10.989999771118164,10.319999694824219,10.989999771118164,10.989999771118164,58200
2023-03-24,10.989999771118164,10.989999771118164,10.043999671936035,10.350000381469727,10.350000381469727,83700
2023-03-27,10.380000114440918,10.479999542236328,9.899999618530273,10.125,10.125,61900
2023-03-28,10.180000305175781,10.329999923706055,10.0,10.289999961853027,10.289999961853027,20100
2023-03-29,10.100000381469727,11.0,10.100000381469727,10.928000450134277,10.928000450134277,79400
2023-03-30,10.75,11.010000228881836,10.510000228881836,10.8100004196167,10.8100004196167,37500
2023-03-31,10.850000381469727,11.029999732971191,10.550000190734863,10.949999809265137,10.949999809265137,81600
2023-04-03,10.850000381469727,10.899999618530273,10.600000381469727,10.729999542236328,10.729999542236328,49200
2023-04-04,10.729999542236328,10.880000114440918,10.729999542236328,10.84000015258789,10.84000015258789,15400
2023-04-05,10.850000381469727,10.989999771118164,10.539999961853027,10.800000190734863,10.800000190734863,21700
2023-04-06,10.800000190734863,10.890000343322754,10.569999694824219,10.800000190734863,10.800000190734863,25300
2023-04-10,10.729999542236328,11.25,10.699999809265137,11.199999809265137,11.199999809265137,96800
2023-04-11,11.199999809265137,11.75,11.199999809265137,11.510000228881836,11.510000228881836,87800
2023-04-12,11.350000381469727,11.720000267028809,11.25,11.449999809265137,11.449999809265137,32000
2023-04-13,11.5,11.859999656677246,11.454999923706055,11.770000457763672,11.770000457763672,33400
2023-04-14,11.75,11.880000114440918,11.550000190734863,11.779999732971191,11.779999732971191,53000
2023-04-17,11.619999885559082,11.800000190734863,11.319999694824219,11.550000190734863,11.550000190734863,28100
2023-04-18,11.550000190734863,11.84000015258789,11.550000190734863,11.75,11.75,22300
2023-04-19,11.550000190734863,11.59000015258789,11.029999732971191,11.470000267028809,11.470000267028809,48900
2023-04-20,11.460000038146973,11.460000038146973,11.100000381469727,11.152999877929688,11.152999877929688,55000
2023-04-21,11.109999656677246,11.20300006866455,10.720000267028809,11.029999732971191,11.029999732971191,51700
2023-04-24,10.800000190734863,10.920000076293945,10.600000381469727,10.6899995803833,10.6899995803833,19000
2023-04-25,10.670000076293945,10.670000076293945,10.460000038146973,10.5,10.5,52700
2023-04-26,11.020000457763672,11.395000457763672,10.510000228881836,10.579999923706055,10.579999923706055,39200
2023-04-27,10.670000076293945,10.960000038146973,10.670000076293945,10.800000190734863,10.800000190734863,50700
2023-04-28,10.75,10.850000381469727,10.520000457763672,10.760000228881836,10.760000228881836,24300
2023-05-01,10.710000038146973,10.710000038146973,10.182999610900879,10.289999961853027,10.289999961853027,44600
2023-05-02,10.180000305175781,10.859999656677246,10.180000305175781,10.640000343322754,10.640000343322754,21300
2023-05-03,10.600000381469727,11.619999885559082,10.510000228881836,10.704999923706055,10.704999923706055,31700
2023-05-04,10.710000038146973,11.100000381469727,10.699999809265137,10.850000381469727,10.850000381469727,32200
2023-05-05,10.850000381469727,11.220000267028809,10.850000381469727,11.199999809265137,11.199999809265137,16700
2023-05-08,10.989999771118164,10.989999771118164,10.532999992370605,10.57800006866455,10.57800006866455,32900
2023-05-09,10.350000381469727,10.6899995803833,10.350000381469727,10.609999656677246,10.609999656677246,30200
2023-05-10,10.579999923706055,11.050000190734863,10.579999923706055,10.720000267028809,10.720000267028809,63000
2023-05-11,10.640000343322754,10.640000343322754,10.069999694824219,10.399999618530273,10.399999618530273,44000
2023-05-12,10.359999656677246,10.359999656677246,10.0600004196167,10.170000076293945,10.170000076293945,35300
2023-05-15,10.449999809265137,10.5,10.335000038146973,10.449999809265137,10.449999809265137,57400
2023-05-16,10.399999618530273,10.430000305175781,10.329999923706055,10.329999923706055,10.329999923706055,19400
2023-05-17,10.40999984741211,10.40999984741211,10.220000267028809,10.390000343322754,10.390000343322754,39000
2023-05-18,10.390000343322754,10.39799976348877,10.050000190734863,10.210000038146973,10.210000038146973,44300
2023-05-19,10.260000228881836,10.319999694824219,10.260000228881836,10.319999694824219,10.319999694824219,19700
2023-05-22,10.319999694824219,10.343000411987305,10.279999732971191,10.279999732971191,10.279999732971191,20100
2023-05-23,10.109999656677246,10.473999977111816,10.109999656677246,10.40999984741211,10.40999984741211,27900
2023-05-24,10.100000381469727,10.300000190734863,10.020000457763672,10.079999923706055,10.079999923706055,28600
2023-05-25,10.09000015258789,10.170000076293945,10.029999732971191,10.130000114440918,10.130000114440918,28800
2023-05-26,10.140000343322754,10.380000114440918,10.130000114440918,10.279999732971191,10.279999732971191,20600
2023-05-30,10.270000457763672,10.65999984741211,10.270000457763672,10.65999984741211,10.65999984741211,36700
2023-05-31,10.670000076293945,10.670000076293945,10.416999816894531,10.45199966430664,10.45199966430664,13400
2023-06-01,10.4399995803833,10.680000305175781,10.369999885559082,10.479999542236328,10.479999542236328,16900
2023-06-02,10.40999984741211,10.600000381469727,10.069999694824219,10.520000457763672,10.520000457763672,14300
2023-06-05,10.420000076293945,10.600000381469727,10.25,10.373000144958496,10.373000144958496,127000
2023-06-06,10.25,10.477999687194824,9.899999618530273,10.449999809265137,10.449999809265137,61800
2023-06-07,10.319999694824219,10.479999542236328,10.09000015258789,10.180000305175781,10.180000305175781,18200
2023-06-08,10.1899995803833,10.399999618530273,10.109999656677246,10.239999771118164,10.239999771118164,24200
2023-06-09,10.239999771118164,10.359999656677246,9.920000076293945,10.319999694824219,10.319999694824219,81800
2023-06-12,9.8100004196167,10.102999687194824,9.789999961853027,9.829999923706055,9.829999923706055,87200
2023-06-13,9.6899995803833,9.960000038146973,9.520000457763672,9.59000015258789,9.59000015258789,40700
2023-06-14,9.510000228881836,9.649999618530273,9.510000228881836,9.545999526977539,9.545999526977539,21700
2023-06-15,9.53499984741211,9.53600025177002,9.0,9.25,9.25,89100
2023-06-16,9.25,9.600000381469727,9.130000114440918,9.550000190734863,9.550000190734863,35900
2023-06-20,9.399999618530273,10.260000228881836,9.399999618530273,10.229999542236328,10.229999542236328,83400
2023-06-21,10.489999771118164,11.100000381469727,10.34000015258789,11.0,11.0,121800
2023-06-22,11.039999961853027,11.399999618530273,10.920000076293945,11.0,11.0,89400
2023-06-23,11.0,11.369999885559082,10.710000038146973,11.300000190734863,11.300000190734863,47300
2023-06-26,11.149999618530273,11.300000190734863,10.720000267028809,10.979999542236328,10.979999542236328,91500
2023-06-27,10.899999618530273,11.470000267028809,10.899999618530273,11.359999656677246,11.359999656677246,32800
2023-06-28,11.359999656677246,11.359999656677246,11.050000190734863,11.163000106811523,11.163000106811523,43700
2023-06-29,11.420000076293945,11.4399995803833,11.050000190734863,11.289999961853027,11.289999961853027,79700
2023-06-30,11.399999618530273,11.529999732971191,10.8100004196167,11.34000015258789,11.34000015258789,35200
2023-07-03,11.739999771118164,11.739999771118164,11.112000465393066,11.524999618530273,11.524999618530273,51600
2023-07-05,11.15999984741211,11.369999885559082,11.15999984741211,11.350000381469727,11.350000381469727,27100
2023-07-06,11.210000038146973,11.979999542236328,11.210000038146973,11.350000381469727,11.350000381469727,32300
2023-07-07,11.300000190734863,11.569999694824219,11.300000190734863,11.479999542236328,11.479999542236328,12600
2023-07-10,11.40999984741211,11.75,11.40999984741211,11.75,11.75,27300
2023-07-11,11.649999618530273,11.789999961853027,11.649999618530273,11.71500015258789,11.71500015258789,21800
2023-07-12,11.260000228881836,12.0,11.260000228881836,11.6899995803833,11.6899995803833,46500
2023-07-13,11.729999542236328,14.569999694824219,11.6899995803833,13.979999542236328,13.979999542236328,179600
2023-07-14,13.59000015258789,14.390000343322754,12.5600004196167,13.300000190734863,13.300000190734863,66800
2023-07-17,13.079999923706055,13.5,12.90999984741211,13.319999694824219,13.319999694824219,50200
2023-07-18,13.289999961853027,13.489999771118164,13.04800033569336,13.121999740600586,13.121999740600586,28000
2023-07-19,13.029999732971191,13.390000343322754,13.029999732971191,13.208000183105469,13.208000183105469,22200
2023-07-20,13.119999885559082,14.279999732971191,13.119999885559082,13.15999984741211,13.15999984741211,27500
2023-07-21,13.050000190734863,13.90999984741211,13.050000190734863,13.40999984741211,13.40999984741211,43400
2023-07-24,13.199999809265137,13.380000114440918,12.760000228881836,13.0,13.0,24800
2023-07-25,12.800000190734863,13.319999694824219,12.800000190734863,13.125,13.125,13400
2023-07-26,13.199999809265137,13.199999809265137,13.010000228881836,13.100000381469727,13.100000381469727,20400
2023-07-27,13.100000381469727,13.1899995803833,12.550000190734863,12.550000190734863,12.550000190734863,65000
2023-07-28,12.996999740600586,12.996999740600586,12.539999961853027,12.583000183105469,12.583000183105469,24900
2023-07-31,12.579999923706055,12.880000114440918,12.520000457763672,12.612000465393066,12.612000465393066,19400
2023-08-01,12.65999984741211,12.65999984741211,12.3100004196167,12.430000305175781,12.430000305175781,27000
2023-08-02,12.420000076293945,12.59000015258789,12.3100004196167,12.510000228881836,12.510000228881836,21900
2023-08-03,12.399999618530273,12.789999961853027,12.350000381469727,12.680000305175781,12.680000305175781,46800
2023-08-04,12.350000381469727,12.696999549865723,12.350000381469727,12.619999885559082,12.619999885559082,18300
2023-08-07,12.630000114440918,12.630000114440918,12.25,12.470000267028809,12.470000267028809,33500
2023-08-08,12.470000267028809,12.899999618530273,12.454999923706055,12.829999923706055,12.829999923706055,28800
2023-08-09,13.0,13.020000457763672,12.710000038146973,12.760000228881836,12.760000228881836,20800
2023-08-10,12.699999809265137,12.779999732971191,12.319999694824219,12.779999732971191,12.779999732971191,10400
2023-08-11,12.779999732971191,12.779999732971191,12.579999923706055,12.680000305175781,12.680000305175781,7000
2023-08-14,12.715999603271484,12.800000190734863,12.680000305175781,12.680000305175781,12.680000305175781,19500
2023-08-15,12.6899995803833,12.699999809265137,12.380000114440918,12.460000038146973,12.460000038146973,18400
2023-08-16,12.449999809265137,12.5,12.234999656677246,12.335000038146973,12.335000038146973,29700
2023-08-17,12.300000190734863,12.399999618530273,11.770000457763672,11.989999771118164,11.989999771118164,30100
2023-08-18,11.604999542236328,11.649999618530273,10.729999542236328,11.100000381469727,11.100000381469727,115300
2023-08-21,11.0,11.350000381469727,11.0,11.270000457763672,11.270000457763672,24100
2023-08-22,11.149999618530273,11.350000381469727,11.020000457763672,11.081999778747559,11.081999778747559,13600
2023-08-23,11.149999618530273,11.40999984741211,11.130000114440918,11.350000381469727,11.350000381469727,36700
2023-08-24,11.59000015258789,11.59000015258789,10.739999771118164,11.050000190734863,11.050000190734863,28200
2023-08-25,11.09000015258789,11.1899995803833,10.829999923706055,11.050000190734863,11.050000190734863,11800
2023-08-28,10.960000038146973,11.300000190734863,10.960000038146973,11.045999526977539,11.045999526977539,10500
2023-08-29,11.109999656677246,13.199999809265137,11.109999656677246,12.904999732971191,12.904999732971191,121400
2023-08-30,13.001999855041504,13.1899995803833,12.649999618530273,12.845000267028809,12.845000267028809,29600
2023-08-31,12.899999618530273,13.069999694824219,12.350000381469727,12.449999809265137,12.449999809265137,40900
2023-09-01,12.140000343322754,12.680000305175781,12.0,12.1899995803833,12.1899995803833,15900
2023-09-05,12.0,12.399999618530273,12.0,12.25,12.25,17700
2023-09-06,11.869999885559082,12.25,11.869999885559082,12.239999771118164,12.239999771118164,26200
2023-09-07,12.199999809265137,12.350000381469727,12.029999732971191,12.350000381469727,12.350000381469727,17000
2023-09-08,12.210000038146973,12.359999656677246,12.15999984741211,12.282999992370605,12.282999992370605,9300
2023-09-11,12.0,12.399999618530273,11.555000305175781,11.600000381469727,11.600000381469727,68700
2023-09-12,11.859999656677246,12.1899995803833,11.800000190734863,12.010000228881836,12.010000228881836,22500
2023-09-13,12.239999771118164,12.239999771118164,11.98799991607666,12.038000106811523,12.038000106811523,10100
2023-09-14,12.020000457763672,12.180000305175781,12.020000457763672,12.180000305175781,12.180000305175781,14000
2023-09-15,11.640000343322754,12.020000457763672,11.635000228881836,11.880000114440918,11.880000114440918,15400
2023-09-18,12.020000457763672,12.270000457763672,12.020000457763672,12.050000190734863,12.050000190734863,23800
2023-09-19,12.140000343322754,12.25,12.119999885559082,12.239999771118164,12.239999771118164,25200
2023-09-20,12.239999771118164,12.520000457763672,12.199999809265137,12.270000457763672,12.270000457763672,26500
2023-09-21,11.680000305175781,12.029999732971191,11.670000076293945,11.84000015258789,11.84000015258789,17200
2023-09-22,11.880000114440918,11.880000114440918,11.800000190734863,11.835000038146973,11.835000038146973,9500
2023-09-25,11.829999923706055,11.9399995803833,11.649999618530273,11.755000114440918,11.755000114440918,13700
2023-09-26,11.6899995803833,11.6899995803833,11.520000457763672,11.625,11.625,11700
2023-09-27,11.65999984741211,11.850000381469727,11.649999618530273,11.649999618530273,11.649999618530273,13700
2023-09-28,11.795000076293945,12.180000305175781,11.720000267028809,11.869999885559082,11.869999885559082,20100
2023-09-29,11.8100004196167,12.039999961853027,11.800000190734863,11.92199993133545,11.92199993133545,21500
2023-10-02,12.100000381469727,12.649999618530273,12.100000381469727,12.130000114440918,12.130000114440918,21400
2023-10-03,12.399999618530273,12.399999618530273,11.149999618530273,11.638999938964844,11.638999938964844,35000
2023-10-04,11.670000076293945,11.970000267028809,11.595000267028809,11.970000267028809,11.970000267028809,9700
2023-10-05,11.800000190734863,11.979999542236328,11.15999984741211,11.470000267028809,11.470000267028809,28600
2023-10-06,11.4399995803833,11.789999961853027,11.40999984741211,11.645000457763672,11.645000457763672,7400
2023-10-09,11.050000190734863,11.350000381469727,11.0,11.324999809265137,11.324999809265137,20900
2023-10-10,11.300000190734863,11.34000015258789,11.15999984741211,11.25,11.25,18600
2023-10-11,11.25,11.263999938964844,10.960000038146973,11.100000381469727,11.100000381469727,26800
2023-10-12,11.100000381469727,11.229999542236328,10.760000228881836,11.229999542236328,11.229999542236328,18300
2023-10-13,11.229999542236328,11.399999618530273,11.010000228881836,11.399999618530273,11.399999618530273,30400
2023-10-16,11.6899995803833,12.300000190734863,11.6899995803833,12.079999923706055,12.079999923706055,47400
2023-10-17,12.050000190734863,12.300000190734863,12.020000457763672,12.300000190734863,12.300000190734863,31200
2023-10-18,11.710000038146973,12.359999656677246,11.710000038146973,12.260000228881836,12.260000228881836,30900
2023-10-19,12.279999732971191,13.038000106811523,12.279999732971191,13.038000106811523,13.038000106811523,86800
2023-10-20,13.199999809265137,14.0,13.199999809265137,13.84000015258789,13.84000015258789,90900
2023-10-23,14.010000228881836,15.979999542236328,13.920000076293945,15.539999961853027,15.539999961853027,149800
2023-10-24,16.31999969482422,17.229999542236328,16.010000228881836,17.0,17.0,130100
2023-10-25,17.25,18.3799991607666,16.5,18.219999313354492,18.219999313354492,87700
2023-10-26,18.149999618530273,18.149999618530273,17.219999313354492,17.530000686645508,17.530000686645508,52500
2023-10-27,17.549999237060547,17.670000076293945,17.100000381469727,17.299999237060547,17.299999237060547,42500
2023-10-30,17.520000457763672,17.790000915527344,17.350000381469727,17.739999771118164,17.739999771118164,27900
2023-10-31,17.600000381469727,17.75,17.260000228881836,17.75,17.75,42200
2023-11-01,17.690000534057617,18.09000015258789,17.399999618530273,18.0,18.0,39600
2023-11-02,18.0,18.5,17.5,18.33799934387207,18.33799934387207,35700
2023-11-03,17.899999618530273,18.549999237060547,17.761999130249023,18.375,18.375,38200
2023-11-06,18.5,18.6200008392334,18.219999313354492,18.600000381469727,18.600000381469727,36700
2023-11-07,18.540000915527344,19.09000015258789,18.378000259399414,19.09000015258789,19.09000015258789,54000
2023-11-08,19.25,19.360000610351562,18.799999237060547,19.360000610351562,19.360000610351562,39500
2023-11-09,20.739999771118164,20.7450008392334,19.719999313354492,19.950000762939453,19.950000762939453,136400
2023-11-10,20.070999145507812,20.8799991607666,20.070999145507812,20.6299991607666,20.6299991607666,101600
2023-11-13,20.299999237060547,21.21500015258789,20.299999237060547,21.06999969482422,21.06999969482422,87500
2023-11-14,21.25,21.899999618530273,19.229999542236328,19.399999618530273,19.399999618530273,107900
2023-11-15,20.0,21.447999954223633,19.5,21.149999618530273,21.149999618530273,94900
2023-11-16,21.149999618530273,21.149999618530273,20.020000457763672,20.139999389648438,20.139999389648438,87300
2023-11-17,20.149999618530273,21.25,19.68000030517578,21.200000762939453,21.200000762939453,60700
2023-11-20,21.270000457763672,23.170000076293945,21.270000457763672,22.209999084472656,22.209999084472656,114100
2023-11-21,22.149999618530273,22.489999771118164,21.256000518798828,22.3700008392334,22.3700008392334,118500
2023-11-22,22.149999618530273,22.600000381469727,22.149999618530273,22.549999237060547,22.549999237060547,67200
2023-11-24,22.579999923706055,23.399999618530273,22.549999237060547,23.079999923706055,23.079999923706055,35100
2023-11-27,22.989999771118164,23.25,22.450000762939453,22.790000915527344,22.790000915527344,71500
2023-11-28,23.0,23.18000030517578,22.81999969482422,23.163999557495117,23.163999557495117,64400
2023-11-29,23.170000076293945,23.18000030517578,22.5,22.714000701904297,22.714000701904297,116000
2023-11-30,22.799999237060547,22.799999237060547,22.308000564575195,22.350000381469727,22.350000381469727,30900
2023-12-01,22.020000457763672,22.989999771118164,22.020000457763672,22.790000915527344,22.790000915527344,69800
2023-12-04,23.200000762939453,24.0,23.200000762939453,23.743999481201172,23.743999481201172,113100
2023-12-05,23.989999771118164,25.0,23.916000366210938,24.549999237060547,24.549999237060547,97400
2023-12-06,24.469999313354492,25.049999237060547,24.059999465942383,25.030000686645508,25.030000686645508,85500
2023-12-07,25.049999237060547,25.09000015258789,24.3700008392334,24.399999618530273,24.399999618530273,78300
2023-12-08,24.540000915527344,24.850000381469727,24.079999923706055,24.850000381469727,24.850000381469727,119200
2023-12-11,24.260000228881836,24.420000076293945,22.6200008392334,23.131999969482422,23.131999969482422,101000
2023-12-12,23.200000762939453,23.299999237060547,22.75,22.75,22.75,62200
2023-12-13,22.920000076293945,24.139999389648438,22.709999084472656,23.5,23.5,120600
2023-12-14,23.520000457763672,23.700000762939453,23.190000534057617,23.389999389648438,23.389999389648438,64300
2023-12-15,23.0,23.049999237060547,21.760000228881836,22.209999084472656,22.209999084472656,123400
2023-12-18,22.0,22.43000030517578,21.5,22.3799991607666,22.3799991607666,66800
2023-12-19,22.860000610351562,22.860000610351562,22.0,22.350000381469727,22.350000381469727,47800
2023-12-20,22.690000534057617,23.549999237060547,22.65999984741211,23.0,23.0,69300
2023-12-21,23.010000228881836,23.5,22.81999969482422,23.399999618530273,23.399999618530273,36000
2023-12-22,23.399999618530273,23.850000381469727,23.200000762939453,23.850000381469727,23.850000381469727,79500
2023-12-26,23.5,23.8799991607666,23.011999130249023,23.600000381469727,23.600000381469727,81100
2023-12-27,23.770000457763672,24.5,23.649999618530273,24.2450008392334,24.2450008392334,83300
2023-12-28,24.239999771118164,24.600000381469727,23.700000762939453,24.3700008392334,24.3700008392334,71600
2023-12-29,24.329999923706055,24.690000534057617,23.030000686645508,23.149999618530273,23.149999618530273,115100
