date,value,isPartial
2020-01-01,21.0,False
2020-01-02,24.0,False
2020-01-03,26.0,False
2020-01-04,24.0,False
2020-01-05,24.0,False
2020-01-06,23.0,False
2020-01-07,29.0,False
2020-01-08,33.0,False
2020-01-09,23.0,False
2020-01-10,25.0,False
2020-01-11,25.0,False
2020-01-12,21.0,False
2020-01-13,21.0,False
2020-01-14,33.0,False
2020-01-15,32.0,False
2020-01-16,27.0,False
2020-01-17,27.0,False
2020-01-18,28.0,False
2020-01-19,30.0,False
2020-01-20,25.0,False
2020-01-21,25.0,False
2020-01-22,21.0,False
2020-01-23,23.0,False
2020-01-24,21.0,False
2020-01-25,23.0,False
2020-01-26,20.0,False
2020-01-27,23.0,False
2020-01-28,27.0,False
2020-01-29,28.0,False
2020-01-30,29.0,False
2020-01-31,29.0,False
2020-02-01,26.0,False
2020-02-02,25.0,False
2020-02-03,25.0,False
2020-02-04,26.0,False
2020-02-05,29.0,False
2020-02-06,31.0,False
2020-02-07,26.0,False
2020-02-08,28.0,False
2020-02-09,35.0,False
2020-02-10,29.0,False
2020-02-11,31.0,False
2020-02-12,35.0,False
2020-02-13,31.0,False
2020-02-14,29.0,False
2020-02-15,29.0,False
2020-02-16,32.0,False
2020-02-17,26.0,False
2020-02-18,27.0,False
2020-02-19,30.0,False
2020-02-20,32.0,False
2020-02-21,26.0,False
2020-02-22,25.0,False
2020-02-23,25.0,False
2020-02-24,28.0,False
2020-02-25,28.0,False
2020-02-26,31.0,False
2020-02-27,34.0,False
2020-02-28,34.0,False
2020-02-29,26.0,False
2020-03-01,24.0,False
2020-03-02,26.0,False
2020-03-03,24.0,False
2020-03-04,24.0,False
2020-03-05,25.0,False
2020-03-06,26.0,False
2020-03-07,23.0,False
2020-03-08,26.0,False
2020-03-09,50.0,False
2020-03-10,31.0,False
2020-03-11,26.0,False
2020-03-12,65.0,False
2020-03-13,100.0,False
2020-03-14,52.0,False
2020-03-15,42.0,False
2020-03-16,61.0,False
2020-03-17,49.0,False
2020-03-18,49.0,False
2020-03-19,48.0,False
2020-03-20,46.0,False
2020-03-21,38.0,False
2020-03-22,34.0,False
2020-03-23,40.0,False
2020-03-24,46.0,False
2020-03-25,37.0,False
2020-03-26,31.0,False
2020-03-27,29.0,False
2020-03-28,29.0,False
2020-03-29,27.0,False
2020-03-30,28.0,False
2020-03-31,25.0,False
2020-04-01,27.419354838709676,False
2020-04-02,29.032258064516128,False
2020-04-03,28.2258064516129,False
2020-04-04,27.419354838709676,False
2020-04-05,26.61290322580645,False
2020-04-06,31.451612903225804,False
2020-04-07,31.451612903225804,False
2020-04-08,29.838709677419352,False
2020-04-09,26.61290322580645,False
2020-04-10,29.838709677419352,False
2020-04-11,26.61290322580645,False
2020-04-12,29.032258064516128,False
2020-04-13,29.032258064516128,False
2020-04-14,25.0,False
2020-04-15,27.419354838709676,False
2020-04-16,30.64516129032258,False
2020-04-17,27.419354838709676,False
2020-04-18,26.61290322580645,False
2020-04-19,26.61290322580645,False
2020-04-20,25.0,False
2020-04-21,25.806451612903224,False
2020-04-22,26.61290322580645,False
2020-04-23,33.87096774193548,False
2020-04-24,29.032258064516128,False
2020-04-25,27.419354838709676,False
2020-04-26,27.419354838709676,False
2020-04-27,33.87096774193548,False
2020-04-28,34.677419354838705,False
2020-04-29,47.58064516129032,False
2020-04-30,54.03225806451613,False
2020-05-01,40.32258064516129,False
2020-05-02,35.483870967741936,False
2020-05-03,37.90322580645161,False
2020-05-04,37.90322580645161,False
2020-05-05,37.096774193548384,False
2020-05-06,42.74193548387097,False
2020-05-07,51.61290322580645,False
2020-05-08,62.90322580645161,False
2020-05-09,51.61290322580645,False
2020-05-10,68.54838709677419,False
2020-05-11,80.64516129032258,False
2020-05-12,59.677419354838705,False
2020-05-13,47.58064516129032,False
2020-05-14,45.967741935483865,False
2020-05-15,40.32258064516129,False
2020-05-16,33.064516129032256,False
2020-05-17,36.29032258064516,False
2020-05-18,37.096774193548384,False
2020-05-19,33.064516129032256,False
2020-05-20,35.483870967741936,False
2020-05-21,39.516129032258064,False
2020-05-22,30.64516129032258,False
2020-05-23,29.032258064516128,False
2020-05-24,29.838709677419352,False
2020-05-25,29.838709677419352,False
2020-05-26,29.838709677419352,False
2020-05-27,27.419354838709676,False
2020-05-28,29.032258064516128,False
2020-05-29,29.838709677419352,False
2020-05-30,25.806451612903224,False
2020-05-31,25.806451612903224,False
2020-06-01,26.61290322580645,False
2020-06-02,41.12903225806451,False
2020-06-03,29.838709677419352,False
2020-06-04,30.64516129032258,False
2020-06-05,30.64516129032258,False
2020-06-06,25.0,False
2020-06-07,27.419354838709676,False
2020-06-08,25.806451612903224,False
2020-06-09,25.806451612903224,False
2020-06-10,28.2258064516129,False
2020-06-11,31.451612903225804,False
2020-06-12,26.61290322580645,False
2020-06-13,25.0,False
2020-06-14,25.0,False
2020-06-15,27.419354838709676,False
2020-06-16,25.806451612903224,False
2020-06-17,25.806451612903224,False
2020-06-18,24.193548387096772,False
2020-06-19,24.193548387096772,False
2020-06-20,23.387096774193548,False
2020-06-21,24.193548387096772,False
2020-06-22,22.58064516129032,False
2020-06-23,25.806451612903224,False
2020-06-24,25.0,False
2020-06-25,25.0,False
2020-06-26,25.0,False
2020-06-27,23.387096774193548,False
2020-06-28,25.806451612903224,False
2020-06-29,24.193548387096772,False
2020-06-30,24.76958525345622,False
2020-07-01,23.04147465437788,False
2020-07-02,23.617511520737324,False
2020-07-03,23.04147465437788,False
2020-07-04,22.46543778801843,False
2020-07-05,23.617511520737324,False
2020-07-06,25.345622119815665,False
2020-07-07,24.193548387096772,False
2020-07-08,25.345622119815665,False
2020-07-09,25.345622119815665,False
2020-07-10,25.345622119815665,False
2020-07-11,21.889400921658986,False
2020-07-12,22.46543778801843,False
2020-07-13,26.49769585253456,False
2020-07-14,25.921658986175114,False
2020-07-15,33.986175115207374,False
2020-07-16,39.746543778801836,False
2020-07-17,27.649769585253452,False
2020-07-18,24.76958525345622,False
2020-07-19,23.04147465437788,False
2020-07-20,21.889400921658986,False
2020-07-21,24.193548387096772,False
2020-07-22,23.617511520737324,False
2020-07-23,27.073732718894007,False
2020-07-24,27.073732718894007,False
2020-07-25,25.921658986175114,False
2020-07-26,29.377880184331794,False
2020-07-27,57.027649769585246,False
2020-07-28,57.6036866359447,False
2020-07-29,43.20276497695852,False
2020-07-30,37.44239631336405,False
2020-07-31,42.05069124423963,False
2020-08-01,45.506912442396306,False
2020-08-02,50.115207373271886,False
2020-08-03,39.746543778801836,False
2020-08-04,35.13824884792626,False
2020-08-05,40.32258064516129,False
2020-08-06,40.89861751152073,False
2020-08-07,36.29032258064516,False
2020-08-08,29.377880184331794,False
2020-08-09,29.953917050691242,False
2020-08-10,36.866359447004605,False
2020-08-11,35.13824884792626,False
2020-08-12,29.953917050691242,False
2020-08-13,32.25806451612903,False
2020-08-14,32.25806451612903,False
2020-08-15,31.105990783410135,False
2020-08-16,29.377880184331794,False
2020-08-17,42.05069124423963,False
2020-08-18,39.17050691244239,False
2020-08-19,32.25806451612903,False
2020-08-20,29.377880184331794,False
2020-08-21,28.2258064516129,False
2020-08-22,28.80184331797235,False
2020-08-23,24.193548387096772,False
2020-08-24,24.193548387096772,False
2020-08-25,25.345622119815665,False
2020-08-26,23.04147465437788,False
2020-08-27,27.073732718894007,False
2020-08-28,23.04147465437788,False
2020-08-29,23.617511520737324,False
2020-08-30,23.04147465437788,False
2020-08-31,24.193548387096772,False
2020-09-01,26.49769585253456,False
2020-09-02,24.193548387096772,False
2020-09-03,31.105990783410135,False
2020-09-04,29.953917050691242,False
2020-09-05,28.80184331797235,False
2020-09-06,27.073732718894007,False
2020-09-07,25.921658986175114,False
2020-09-08,27.073732718894007,False
2020-09-09,24.193548387096772,False
2020-09-10,21.889400921658986,False
2020-09-11,20.73732718894009,False
2020-09-12,21.313364055299537,False
2020-09-13,21.889400921658986,False
2020-09-14,24.76958525345622,False
2020-09-15,22.46543778801843,False
2020-09-16,20.73732718894009,False
2020-09-17,20.73732718894009,False
2020-09-18,21.889400921658986,False
2020-09-19,21.889400921658986,False
2020-09-20,20.161290322580644,False
2020-09-21,22.46543778801843,False
2020-09-22,22.46543778801843,False
2020-09-23,21.889400921658986,False
2020-09-24,20.161290322580644,False
2020-09-25,21.313364055299537,False
2020-09-26,22.46543778801843,False
2020-09-27,18.433179723502302,False
2020-09-28,19.96927803379416,False
2020-09-29,21.50537634408602,False
2020-09-30,19.96927803379416,False
2020-10-01,21.50537634408602,False
2020-10-02,19.96927803379416,False
2020-10-03,19.96927803379416,False
2020-10-04,18.433179723502302,False
2020-10-05,19.96927803379416,False
2020-10-06,19.96927803379416,False
2020-10-07,19.96927803379416,False
2020-10-08,21.50537634408602,False
2020-10-09,23.04147465437788,False
2020-10-10,24.577572964669738,False
2020-10-11,21.50537634408602,False
2020-10-12,23.04147465437788,False
2020-10-13,23.04147465437788,False
2020-10-14,23.04147465437788,False
2020-10-15,23.04147465437788,False
2020-10-16,24.577572964669738,False
2020-10-17,21.50537634408602,False
2020-10-18,21.50537634408602,False
2020-10-19,24.577572964669738,False
2020-10-20,27.649769585253456,False
2020-10-21,49.155145929339476,False
2020-10-22,49.155145929339476,False
2020-10-23,35.33026113671275,False
2020-10-24,30.721966205837173,False
2020-10-25,29.185867895545314,False
2020-10-26,30.721966205837173,False
2020-10-27,41.474654377880185,False
2020-10-28,41.474654377880185,False
2020-10-29,33.79416282642089,False
2020-10-30,30.721966205837173,False
2020-10-31,33.79416282642089,False
2020-11-01,29.185867895545314,False
2020-11-02,30.721966205837173,False
2020-11-03,29.185867895545314,False
2020-11-04,23.04147465437788,False
2020-11-05,43.01075268817204,False
2020-11-06,49.155145929339476,False
2020-11-07,36.866359447004605,False
2020-11-08,32.25806451612903,False
2020-11-09,39.93855606758832,False
2020-11-10,32.25806451612903,False
2020-11-11,36.866359447004605,False
2020-11-12,41.474654377880185,False
2020-11-13,47.61904761904762,False
2020-11-14,36.866359447004605,False
2020-11-15,32.25806451612903,False
2020-11-16,50.69124423963133,False
2020-11-17,73.73271889400921,False
2020-11-18,82.94930875576037,False
2020-11-19,64.51612903225806,False
2020-11-20,67.58832565284177,False
2020-11-21,67.58832565284177,False
2020-11-22,56.835637480798766,False
2020-11-23,61.443932411674346,False
2020-11-24,82.94930875576037,False
2020-11-25,69.12442396313364,False
2020-11-26,81.41321044546851,False
2020-11-27,67.58832565284177,False
2020-11-28,52.22734254992319,False
2020-11-29,49.155145929339476,False
2020-11-30,73.73271889400921,False
2020-12-01,82.94930875576037,False
2020-12-02,62.9800307219662,False
2020-12-03,56.835637480798766,False
2020-12-04,61.443932411674346,False
2020-12-05,50.69124423963133,False
2020-12-06,46.08294930875576,False
2020-12-07,53.76344086021505,False
2020-12-08,50.69124423963133,False
2020-12-09,50.69124423963133,False
2020-12-10,49.155145929339476,False
2020-12-11,46.08294930875576,False
2020-12-12,36.866359447004605,False
2020-12-13,41.474654377880185,False
2020-12-14,46.08294930875576,False
2020-12-15,49.155145929339476,False
2020-12-16,96.77419354838709,False
2020-12-17,153.60983102918587,False
2020-12-18,104.45468509984639,False
2020-12-19,81.41321044546851,False
2020-12-20,76.80491551459293,False
2020-12-21,89.0937019969278,False
2020-12-22,75.26881720430107,False
2020-12-23,75.26881720430107,False
2020-12-24,62.9800307219662,False
2020-12-25,66.05222734254993,False
2020-12-26,99.84639016897081,False
2020-12-27,128.3739302172482,False
2020-12-28,116.96291419793724,False
2020-12-29,99.8463901689708,False
2020-12-30,114.1101601931095,False
2020-12-31,125.52117621242044,False
2021-01-01,96.99363616414307,False
2021-01-02,191.1345183234584,False
2021-01-03,196.84002633311388,False
2021-01-04,176.8707482993197,False
2021-01-05,139.78494623655914,False
2021-01-06,162.60697827518104,False
2021-01-07,239.63133640552994,False
2021-01-08,239.63133640552994,False
2021-01-09,193.98727232828614,False
2021-01-10,174.01799429449198,False
2021-01-11,285.27540048277376,False
2021-01-12,208.25104235242483,False
2021-01-13,188.28176431863068,False
2021-01-14,182.5762563089752,False
2021-01-15,162.60697827518104,False
2021-01-16,128.3739302172482,False
2021-01-17,114.1101601931095,False
2021-01-18,108.40465218345402,False
2021-01-19,111.25740618828175,False
2021-01-20,105.55189817862629,False
2021-01-21,142.63770024138688,False
2021-01-22,145.4904542462146,False
2021-01-23,94.14088215931534,False
2021-01-24,85.58262014483212,False
2021-01-25,94.14088215931534,False
2021-01-26,91.2881281544876,False
2021-01-27,108.40465218345402,False
2021-01-28,114.1101601931095,False
2021-01-29,196.84002633311388,False
2021-01-30,122.6684222075927,False
2021-01-31,96.99363616414307,False
2021-02-01,102.69914417379854,False
2021-02-02,94.14088215931534,False
2021-02-03,96.99363616414307,False
2021-02-04,105.55189817862629,False
2021-02-05,91.2881281544876,False
2021-02-06,119.81566820276497,False
2021-02-07,105.55189817862629,False
2021-02-08,239.63133640552994,False
2021-02-09,262.4533684441518,False
2021-02-10,168.3124862848365,False
2021-02-11,156.90147026552555,False
2021-02-12,151.19596225587009,False
2021-02-13,134.07943822690365,False
2021-02-14,136.9321922317314,False
2021-02-15,139.78494623655914,False
2021-02-16,162.60697827518104,False
2021-02-17,179.72350230414744,False
2021-02-18,165.45973228000878,False
2021-02-19,176.8707482993197,False
2021-02-20,196.84002633311388,False
2021-02-21,168.3124862848365,False
2021-02-22,202.54553434276934,False
2021-02-23,253.89510642966863,False
2021-02-24,179.72350230414744,False
2021-02-25,151.19596225587009,False
2021-02-26,151.19596225587009,False
2021-02-27,119.81566820276497,False
2021-02-28,131.2266842220759,False
2021-03-01,148.34320825104234,False
2021-03-02,122.6684222075927,False
2021-03-03,108.40465218345402,False
2021-03-04,111.25740618828175,False
2021-03-05,105.55189817862629,False
2021-03-06,94.14088215931534,False
2021-03-07,94.14088215931534,False
2021-03-08,108.40465218345402,False
2021-03-09,125.52117621242044,False
2021-03-10,114.1101601931095,False
2021-03-11,114.1101601931095,False
2021-03-12,105.55189817862629,False
2021-03-13,136.9321922317314,False
2021-03-14,125.52117621242044,False
2021-03-15,122.6684222075927,False
2021-03-16,116.96291419793724,False
2021-03-17,114.1101601931095,False
2021-03-18,114.1101601931095,False
2021-03-19,96.99363616414307,False
2021-03-20,85.58262014483212,False
2021-03-21,85.58262014483212,False
2021-03-22,96.99363616414307,False
2021-03-23,96.99363616414307,False
2021-03-24,105.55189817862629,False
2021-03-25,119.81566820276497,False
2021-03-26,99.8463901689708,False
2021-03-27,86.53353814644136,False
2021-03-28,79.87711213517663,False
2021-03-29,93.18996415770607,False
2021-03-30,96.51817716333844,False
2021-03-31,96.51817716333844,False
2021-04-01,139.7849462365591,False
2021-04-02,96.51817716333844,False
2021-04-03,79.87711213517663,False
2021-04-04,76.54889912954428,False
2021-04-05,83.205325140809,False
2021-04-06,86.53353814644136,False
2021-04-07,83.205325140809,False
2021-04-08,76.54889912954428,False
2021-04-09,76.54889912954428,False
2021-04-10,86.53353814644136,False
2021-04-11,83.205325140809,False
2021-04-12,89.86175115207371,False
2021-04-13,126.47209421402967,False
2021-04-14,146.44137224782384,False
2021-04-15,123.14388120839732,False
2021-04-16,149.7695852534562,False
2021-04-17,113.15924219150023,False
2021-04-18,183.05171530977978,False
2021-04-19,153.09779825908856,False
2021-04-20,133.12852022529438,False
2021-04-21,109.83102918586788,False
2021-04-22,123.14388120839732,False
2021-04-23,179.72350230414742,False
2021-04-24,126.47209421402967,False
2021-04-25,109.83102918586788,False
2021-04-26,126.47209421402967,False
2021-04-27,113.15924219150023,False
2021-04-28,99.8463901689708,False
2021-04-29,89.86175115207371,False
2021-04-30,86.53353814644136,False
2021-05-01,79.87711213517663,False
2021-05-02,76.54889912954428,False
2021-05-03,96.51817716333844,False
2021-05-04,106.50281618023551,False
2021-05-05,103.17460317460315,False
2021-05-06,96.51817716333844,False
2021-05-07,89.86175115207371,False
2021-05-08,96.51817716333844,False
2021-05-09,99.8463901689708,False
2021-05-10,106.50281618023551,False
2021-05-11,99.8463901689708,False
2021-05-12,113.15924219150023,False
2021-05-13,246.28776241679464,False
2021-05-14,143.11315924219147,False
2021-05-15,109.83102918586788,False
2021-05-16,123.14388120839732,False
2021-05-17,189.7081413210445,False
2021-05-18,136.45673323092674,False
2021-05-19,332.821300563236,False
2021-05-20,246.28776241679464,False
2021-05-21,183.05171530977978,False
2021-05-22,153.09779825908856,False
2021-05-23,189.7081413210445,False
2021-05-24,189.7081413210445,False
2021-05-25,146.44137224782384,False
2021-05-26,123.14388120839732,False
2021-05-27,103.17460317460315,False
2021-05-28,113.15924219150023,False
2021-05-29,106.50281618023551,False
2021-05-30,96.51817716333844,False
2021-05-31,99.8463901689708,False
2021-06-01,96.51817716333844,False
2021-06-02,89.86175115207371,False
2021-06-03,83.205325140809,False
2021-06-04,109.83102918586788,False
2021-06-05,93.18996415770607,False
2021-06-06,93.18996415770607,False
2021-06-07,103.17460317460315,False
2021-06-08,149.7695852534562,False
2021-06-09,126.47209421402967,False
2021-06-10,113.15924219150023,False
2021-06-11,96.51817716333844,False
2021-06-12,76.54889912954428,False
2021-06-13,83.205325140809,False
2021-06-14,106.50281618023551,False
2021-06-15,89.86175115207371,False
2021-06-16,79.87711213517663,False
2021-06-17,76.54889912954428,False
2021-06-18,76.54889912954428,False
2021-06-19,63.236047107014834,False
2021-06-20,73.22068612391192,False
2021-06-21,119.81566820276495,False
2021-06-22,159.75422427035326,False
2021-06-23,109.83102918586788,False
2021-06-24,86.53353814644136,False
2021-06-25,86.53353814644137,False
2021-06-26,78.1205552710929,False
2021-06-27,74.51499118165785,False
2021-06-28,80.52426466404961,False
2021-06-29,75.7168458781362,False
2021-06-30,66.10200830630937,False
2021-07-01,63.69829891335267,False
2021-07-02,61.29458952039597,False
2021-07-03,56.48717073448256,False
2021-07-04,60.09273482391762,False
2021-07-05,62.49644421687432,False
2021-07-06,56.48717073448256,False
2021-07-07,54.083461341525854,False
2021-07-08,62.49644421687432,False
2021-07-09,58.89088012743926,False
2021-07-10,45.670478466177386,False
2021-07-11,50.4778972520908,False
2021-07-12,55.285316038004204,False
2021-07-13,58.89088012743926,False
2021-07-14,57.68902543096091,False
2021-07-15,57.68902543096091,False
2021-07-16,57.68902543096091,False
2021-07-17,50.4778972520908,False
2021-07-18,50.4778972520908,False
2021-07-19,68.50571769926609,False
2021-07-20,88.93724753939807,False
2021-07-21,73.31313648517948,False
2021-07-22,68.50571769926609,False
2021-07-23,55.285316038004204,False
2021-07-24,56.48717073448256,False
2021-07-25,61.29458952039597,False
2021-07-26,120.18546964783523,False
2021-07-27,81.72611936052796,False
2021-07-28,73.31313648517948,False
2021-07-29,67.30386300278772,False
2021-07-30,61.29458952039597,False
2021-07-31,62.49644421687432,False
2021-08-01,62.49644421687432,False
2021-08-02,64.90015360983102,False
2021-08-03,57.68902543096091,False
2021-08-04,57.68902543096091,False
2021-08-05,60.09273482391762,False
2021-08-06,67.30386300278772,False
2021-08-07,67.30386300278772,False
2021-08-08,64.90015360983102,False
2021-08-09,76.91870057461455,False
2021-08-10,75.7168458781362,False
2021-08-11,70.90942709222278,False
2021-08-12,69.70757239574444,False
2021-08-13,66.10200830630937,False
2021-08-14,63.69829891335267,False
2021-08-15,57.68902543096091,False
2021-08-16,63.69829891335267,False
2021-08-17,62.49644421687432,False
2021-08-18,54.083461341525854,False
2021-08-19,55.285316038004204,False
2021-08-20,62.49644421687432,False
2021-08-21,60.09273482391762,False
2021-08-22,54.083461341525854,False
2021-08-23,74.51499118165785,False
2021-08-24,66.10200830630937,False
2021-08-25,55.285316038004204,False
2021-08-26,57.68902543096091,False
2021-08-27,56.48717073448256,False
2021-08-28,49.27604255561244,False
2021-08-29,46.87233316265574,False
2021-08-30,50.4778972520908,False
2021-08-31,52.8816066450475,False
2021-09-01,54.083461341525854,False
2021-09-02,57.68902543096091,False
2021-09-03,61.29458952039597,False
2021-09-04,52.8816066450475,False
2021-09-05,51.67975194856915,False
2021-09-06,62.49644421687432,False
2021-09-07,111.77248677248676,False
2021-09-08,96.14837571826818,False
2021-09-09,69.70757239574444,False
2021-09-10,62.49644421687432,False
2021-09-11,51.67975194856915,False
2021-09-12,46.87233316265574,False
2021-09-13,56.48717073448256,False
2021-09-14,54.083461341525854,False
2021-09-15,57.68902543096091,False
2021-09-16,54.083461341525854,False
2021-09-17,51.67975194856915,False
2021-09-18,43.266769073220686,False
2021-09-19,37.257495590828924,False
2021-09-20,73.31313648517948,False
2021-09-21,73.31313648517948,False
2021-09-22,64.90015360983102,False
2021-09-23,56.98550073058334,False
2021-09-24,93.39290397512269,False
2021-09-25,64.90015360983102,False
2021-09-26,45.904986699636574,False
2021-09-27,55.4025701547338,False
2021-09-28,56.98550073058334,False
2021-09-29,53.819639578884264,False
2021-09-30,53.819639578884264,False
2021-10-01,63.317223033981485,False
2021-10-02,50.65377842718519,False
2021-10-03,50.65377842718519,False
2021-10-04,56.98550073058334,False
2021-10-05,68.0660147615301,False
2021-10-06,85.47825109587501,False
2021-10-07,79.14652879247686,False
2021-10-08,66.48308418568055,False
2021-10-09,60.15136188228241,False
2021-10-10,58.56843130643287,False
2021-10-11,72.8148064890787,False
2021-10-12,74.39773706492825,False
2021-10-13,64.90015360983102,False
2021-10-14,68.0660147615301,False
2021-10-15,109.22220973361806,False
2021-10-16,90.22704282342362,False
2021-10-17,72.8148064890787,False
2021-10-18,93.39290397512269,False
2021-10-19,117.13686261286574,False
2021-10-20,136.1320295230602,False
2021-10-21,123.4685849162639,False
2021-10-22,96.55876512682177,False
2021-10-23,74.39773706492825,False
2021-10-24,66.48308418568055,False
2021-10-25,85.47825109587501,False
2021-10-26,117.13686261286574,False
2021-10-27,102.8904874302199,False
2021-10-28,90.22704282342362,False
2021-10-29,83.89532052002546,False
2021-10-30,69.64894533737963,False
2021-10-31,64.90015360983102,False
2021-11-01,69.64894533737963,False
2021-11-02,77.56359821662731,False
2021-11-03,72.8148064890787,False
2021-11-04,68.0660147615301,False
2021-11-05,69.64894533737963,False
2021-11-06,63.317223033981485,False
2021-11-07,60.15136188228241,False
2021-11-08,93.39290397512269,False
2021-11-09,104.47341800606945,False
2021-11-10,94.97583455097222,False
2021-11-11,83.89532052002546,False
2021-11-12,72.8148064890787,False
2021-11-13,66.48308418568055,False
2021-11-14,64.90015360983102,False
2021-11-15,71.23187591322917,False
2021-11-16,91.80997339927315,False
2021-11-17,82.31238994417593,False
2021-11-18,88.64411224757407,False
2021-11-19,94.97583455097222,False
2021-11-20,74.39773706492825,False
2021-11-21,64.90015360983102,False
